id,created_at,text,screen_name,location,followers_count
754456043896213504,Sat Jul 16 23:21:52 +0000 2016,b'RT @civicjobsf: Spread the good word. @sfgov hiring a Fellow to lead collaborative #policereform: https://t.co/fShMFeBRoH #BlackLivesMatter\\u2026',Catja_F,"Chula Vista, CA",326
754456043174916097,Sat Jul 16 23:21:52 +0000 2016,"b""RT @HBCUBuzz: Alton Sterling's oldest child, Cameron earlier today at his fathers funeral. Pray for him. \\U0001f64f\\U0001f3fe #blacklivesmatter https://t.co/\\u2026""",Eam_rya,south ldn,561
754456042348613633,Sat Jul 16 23:21:52 +0000 2016,b'RT @Chief_Jayo: Self Explanatory. #BlackLivesMatter https://t.co/DePFdeTOw2',doublessimone,,220
754456038573613056,Sat Jul 16 23:21:51 +0000 2016,b'RT @iKeepItTooReal: Wow.. This will give you actual chills. #BlackLivesMatter https://t.co/4gYdsHuxzM',MistuhChriss,Hamilton Park ,1892
754456032953311232,Sat Jul 16 23:21:50 +0000 2016,b'RT @MrChuckD: #BlackLivesMatter should HAVE a salute DAY every month to keep USA folk in check&amp;not forget.It would be a UPGRADE wit todays\\u2026',Jay_got_jokes,The land of the lost,675
754456023683956736,Sat Jul 16 23:21:47 +0000 2016,b'RT @Chief_Jayo: Self Explanatory. #BlackLivesMatter https://t.co/DePFdeTOw2',kareemlavar,Universe VI,1801
754456020626255872,Sat Jul 16 23:21:47 +0000 2016,"b'RT @PrisonPlanet: Happy Birthday Assata Shakur: #BlackLivesMatter icon, convicted cop killer, FBI Most Wanted Terrorist. https://t.co/tW6pL\\u2026'",Dominic10312013,,75
754456020378800128,Sat Jul 16 23:21:47 +0000 2016,b'RT @yobynnad1127: 18 shot in Chicago in first 9 hours of weekend https://t.co/7hS73tRu2Y Where are all the victim card playing #BlackLivesM\\u2026',TomHerring3,"Laguna Woods, CA",410
754456020278190081,Sat Jul 16 23:21:47 +0000 2016,b'RT @righttoprotest: Marcia Rigg: Mzee Mohammed\\u2019s death in police custody shows #BlackLivesMatter isn\\u2019t just a US issue https://t.co/gZnZu1W\\u2026',BLMLDNMovement,london,1072
754456016104878080,Sat Jul 16 23:21:46 +0000 2016,b'RT @Chief_Jayo: Self Explanatory. #BlackLivesMatter https://t.co/DePFdeTOw2',queenxashleyy,IL/VA,730
754456011721670656,Sat Jul 16 23:21:44 +0000 2016,b'RT @Chief_Jayo: Self Explanatory. #BlackLivesMatter https://t.co/DePFdeTOw2',_Jat15,"Houston, MS",1651
754456011004534786,Sat Jul 16 23:21:44 +0000 2016,b'RT @Chief_Jayo: Self Explanatory. #BlackLivesMatter https://t.co/DePFdeTOw2',keepupwittana_,wit kingpin,2632
754456005686104064,Sat Jul 16 23:21:43 +0000 2016,b'RT @TheRoot: A writer explains how to go from #BlackLivesMatter to #BlackPolicyMatters: https://t.co/ca5NouW3GZ https://t.co/Yo2Ej3myfm',rodpat1978,314..is were I'm at!!,323
754456004008353792,Sat Jul 16 23:21:43 +0000 2016,b'RT @___saloneBwoy: #BlackLivesMatter\\xa0 Racist?? This man just spoke truth that most white people will deny. #CNN https://t.co/ZloFcFIz2G',moerhudy,United States,196
754456002733469696,Sat Jul 16 23:21:42 +0000 2016,"b'RT @oliviawilde: To everyone threatening to unfollow me because I said #blacklivesmatter, PEACE. And also, #blacklivesmatter.'",VonnieBonnie,,3117
754455995716206592,Sat Jul 16 23:21:41 +0000 2016,b'The non racist people who also take issue with #BlackLivesMatter should make their slogan: #AllLivesShouldMatter',seq23,San Francisco Bay Area,1523
754455994491699200,Sat Jul 16 23:21:40 +0000 2016,"b""RT @H_ClaireNortey: Please STOP - we all matter.  #blacklivesmatter #alllivesmatter!\\nYou've been lied to. We were\\u2026 https://t.co/5UJGgZvnLc""",f_roberto1,Madrid,1796
754455994382426112,Sat Jul 16 23:21:40 +0000 2016,"b""RT @CandidKeeks: If I see any of you tweeting that you oppose #BlackLivesMatter and you're black..... Don't look at us to- never mind https\\u2026""",RoyDaRappah,Richmond Va,1083
754455992537083904,Sat Jul 16 23:21:40 +0000 2016,b'RT @Chief_Jayo: Self Explanatory. #BlackLivesMatter https://t.co/DePFdeTOw2',tinkNObell,esva⚓️,1322
754455990297300992,Sat Jul 16 23:21:39 +0000 2016,b'RT @ryan_marsh: Can confirm. As a combat vet this is maddening. #BlackLivesMatter https://t.co/ykyOkqsWDX',McFreshElf,Ithaca College,338
754455989571641344,Sat Jul 16 23:21:39 +0000 2016,b'RT @iKeepItTooReal: Wow.. This will give you actual chills. #BlackLivesMatter https://t.co/4gYdsHuxzM',iimm_k9mmy9,"New Orleans, LA",62
754455988585926656,Sat Jul 16 23:21:39 +0000 2016,b'RT @tharealversace: #BLACKLIVESMATTER \\u270a\\U0001f3ff\\u270a\\U0001f3ff\\u270a\\U0001f3ff \\nhttps://t.co/F6xfYrtyb9 https://t.co/afXTN0Wghu',vulxboy,"California, USA",214
754455983519178752,Sat Jul 16 23:21:38 +0000 2016,b'RT @kurtisrai: Disagreeing with #BlackLivesMatter makes you most definitely and inherently anti-black.',BostonPinkSox,"Los Angeles, CA",72
754455979400564737,Sat Jul 16 23:21:37 +0000 2016,b'RT @_Sha_lei_: So sad \\U0001f62a\\U0001f494#AltonSterling #BlackLivesMatter https://t.co/qEbAIQ54kR',MarylinAudrey,A B I D J A N.  †  ,896
754455977785712641,Sat Jul 16 23:21:36 +0000 2016,b'RT @tharealversace: #BLACKLIVESMATTER \\u270a\\U0001f3ff\\u270a\\U0001f3ff\\u270a\\U0001f3ff \\nhttps://t.co/F6xfYrtyb9 https://t.co/afXTN0Wghu',oliviaminaj101,,1363
754455972727357440,Sat Jul 16 23:21:35 +0000 2016,"b'RT @TherealTaraji: I\'ll take ""Pigment"" for $500 Bob \\U0001f612 #BlackLivesMatter  https://t.co/SSqIPkPxNM'",myahar_,"DetroitCincinnatNashville, USA",986
754455972567851009,Sat Jul 16 23:21:35 +0000 2016,b'RT @Chief_Jayo: Self Explanatory. #BlackLivesMatter https://t.co/DePFdeTOw2',float_lil,im high,1710
754455967685873665,Sat Jul 16 23:21:34 +0000 2016,b'RT @ramoslazaro: Que foto!!! #BlackLivesMatter https://t.co/RmxagvPPcW',hueLu,Ceará,313
754455962656833536,Sat Jul 16 23:21:33 +0000 2016,b'RT @cocainezayn: This an important video take a second to watch it #BlackLivesMatter https://t.co/rzi3FJEcPj',princexzayn,#blacklivesmatter,4680
754455957762105344,Sat Jul 16 23:21:32 +0000 2016,"b'@SHAQ accept my LinkedIn request, Old School is now important. #BlackLivesMatter #Enough #HandsUpDontShoot @RickyVelez @Beyonce @S_C_ @DMX'",TheDanCrossley,USA,386
754455952930340864,Sat Jul 16 23:21:30 +0000 2016,"b""#BlackLivesMatter \\nthe media only wants to show us the people that are hostile. But YOU made them that way. Fuckin' propaganda.""",superdopeartist,"Bad Faith, AL",1791
754455942343909376,Sat Jul 16 23:21:28 +0000 2016,b'@PoppyHarlowCNN @ #BlackLivesMatter @BLM_TO #gopconvention Here comes future of #marijuana politics cc: @RyersonU https://t.co/n2h30Plw0V',MadameDrudge,"London, England",45
754455932231352320,Sat Jul 16 23:21:26 +0000 2016,b'RT @Chief_Jayo: Self Explanatory. #BlackLivesMatter https://t.co/DePFdeTOw2',Pretty_NationX,Atlanta Ga,1085
754455931153330177,Sat Jul 16 23:21:25 +0000 2016,b'RT @ryan_marsh: Can confirm. As a combat vet this is maddening. #BlackLivesMatter https://t.co/ykyOkqsWDX',pgscully,"Sydney, Australia",145
754455930637615104,Sat Jul 16 23:21:25 +0000 2016,"b""RT @HBCUBuzz: Alton Sterling's oldest child, Cameron earlier today at his fathers funeral. Pray for him. \\U0001f64f\\U0001f3fe #blacklivesmatter https://t.co/\\u2026""",ItsJesc,London,246
754455929567997952,Sat Jul 16 23:21:25 +0000 2016,b'RT @PrincessAssileM: @Breaking911 they should put this same effort into learning and working. #BlackLivesMatter',Wh1skyTngoFxtrt,depends,2589
754455928800509952,Sat Jul 16 23:21:25 +0000 2016,b'RT @Chief_Jayo: Self Explanatory. #BlackLivesMatter https://t.co/DePFdeTOw2',Reckless_est96,"New Jersey, USA",4271
754455927315501056,Sat Jul 16 23:21:24 +0000 2016,b'RT @adv_project: Deeniquia Dodds: Another Black Trans Woman Was Killed. Do #BlackLivesMatter Still? https://t.co/rtqoefsXuV https://t.co/rM\\u2026',handsupunited_,"St Louis, MO",15725
754455925201645569,Sat Jul 16 23:21:24 +0000 2016,b'RT @fvmoustexas: Happening at Houston Galleria Mall #BlackLivesMatter #alllivesmatterequally https://t.co/itxf3YctXW',Bo_Hendrixx,Slowed Up Texas,1767
754455922399903744,Sat Jul 16 23:21:23 +0000 2016,b'RT @yobynnad1127: 18 shot in Chicago in first 9 hours of weekend https://t.co/7hS73tRu2Y Where are all the victim card playing #BlackLivesM\\u2026',motorrader1,Lost in the Socialist Void,2081
754455913545601025,Sat Jul 16 23:21:21 +0000 2016,"b'Oakland: Three shootings, eight robberies over 24-hour period: \\n#BlackLivesMatter #blm\\nhttps://t.co/ZkIt22yyia via @CCTimes'",YavoYavoyavo,,1178
754455910613979136,Sat Jul 16 23:21:20 +0000 2016,b'RT @benjancewicz: 50 protestors now arrested.\\n#AFROMATION #BlackLivesMatter  https://t.co/6qP3nIk89r',LisaCampbell102,DMV,33160
754455908659453952,Sat Jul 16 23:21:20 +0000 2016,b'RT @TheRoot: A writer explains how to go from #BlackLivesMatter to #BlackPolicyMatters: https://t.co/ca5NouW3GZ https://t.co/Yo2Ej3myfm',TunjiLardner,,6482
754455906851495936,Sat Jul 16 23:21:19 +0000 2016,b'RT @tharealversace: #BLACKLIVESMATTER \\u270a\\U0001f3ff\\u270a\\U0001f3ff\\u270a\\U0001f3ff \\nhttps://t.co/F6xfYrtyb9 https://t.co/afXTN0Wghu',autry_brandon,"Newton, KS",316
754455901302558724,Sat Jul 16 23:21:18 +0000 2016,"b""RT @BeardedDre: Welcome to AMERICA, where ABC gives the KKK an interview, but we can't voice #BlackLivesMatter  https://t.co/mxHwGpPBbl""",cxmxllx_,"Pawnee, IN",502
754455900572651520,Sat Jul 16 23:21:18 +0000 2016,b'RT @_tenchi__: RT\\u270a\\U0001f3fe this needs to be seen  @iKeepItTooReal: Wow.. This will give you actual chills. #BlackLivesMatter https://t.co/8LnzkWuQ\\u2026',PrvncessV,,418
754455897577971712,Sat Jul 16 23:21:17 +0000 2016,"b""RT @HBCUBuzz: Alton Sterling's oldest child, Cameron earlier today at his fathers funeral. Pray for him. \\U0001f64f\\U0001f3fe #blacklivesmatter https://t.co/\\u2026""",gabiprescott__,"Woodburn, OR",874
754455894201602048,Sat Jul 16 23:21:16 +0000 2016,b'RT @ryan_marsh: Can confirm. As a combat vet this is maddening. #BlackLivesMatter https://t.co/ykyOkqsWDX',buschsalat,Berlin,166
754455890099576832,Sat Jul 16 23:21:15 +0000 2016,"b""you cant tell me police brutality/murder against POC isn't a huge problem when the list of names is too long to memorize. #BlackLivesMatter""",annnnblle,"Montréal, Québec",16
754455886240817152,Sat Jul 16 23:21:15 +0000 2016,b'BREAKING NEWS: GOP Convention planning to TEAR GAS &amp; more for any #BlackLivesMatter protesters #BlackTwitter @Blklivesmatter #BLM @TheRevAl',BlackPressRadio,"Washington, DC in the USA",3067
754455871699226624,Sat Jul 16 23:21:11 +0000 2016,"b'RT @ronkelawal: Mzee Mohammed\\u2019s death in police custody, shows that #BlackLivesMatter isn\\u2019t just a US issue https://t.co/RwVDS44J6O'",gee426,Michigan ,477
754455871472668672,Sat Jul 16 23:21:11 +0000 2016,b'RT @tharealversace: #BLACKLIVESMATTER \\u270a\\U0001f3ff\\u270a\\U0001f3ff\\u270a\\U0001f3ff \\nhttps://t.co/F6xfYrtyb9 https://t.co/afXTN0Wghu',adaeze___e,"Dublin, Ireland",2654
754455858717876224,Sat Jul 16 23:21:08 +0000 2016,b'Set an alert in your phone for this #BlackLivesMatter #PrayerCall. Receive Information and Inspiration for CHANGE! https://t.co/cMwDRSxPis',larrywrobinson,"Atlanta, GA",2906
754455858256437248,Sat Jul 16 23:21:08 +0000 2016,"b""and in the same vein, #blacklivesmatter shouldn't be used as an excuse to go do what was done to you. It's a movement not a stampede.""",juckfacob,"Massachusetts, USA",70
754455855723143168,Sat Jul 16 23:21:07 +0000 2016,b'RT @CriminelleLaw: Black teenage driver. Not leaving until he does. #BlackLivesMatter https://t.co/7a7iRpBgZk',RehayelAli,"Lakers, Barcelona ",389
754455855068831744,Sat Jul 16 23:21:07 +0000 2016,b'RT @ryan_marsh: Can confirm. As a combat vet this is maddening. #BlackLivesMatter https://t.co/ykyOkqsWDX',larise84,Nashville tn,83
754455851113611264,Sat Jul 16 23:21:06 +0000 2016,"b'RT @TayZonday: I don\'t get how pundits call bi-racial @BarackObama the ""first black president"" yet oppose #BlackLivesMatter after affirming\\u2026'",TuggleKiara,On Twitter with you,3296
754455851012919296,Sat Jul 16 23:21:06 +0000 2016,b'RT @TheRoot: A writer explains how to go from #BlackLivesMatter to #BlackPolicyMatters: https://t.co/ca5NouW3GZ https://t.co/Yo2Ej3myfm',FTHEBABYBOOMERS,,361
754455844771733504,Sat Jul 16 23:21:05 +0000 2016,b'RT @CageSeeksBird16: @RevBooksNYC responds to the Permanent Emergency of #PoliceViolence against #BlackLivesMatter: truth from Carl Dix. ht\\u2026',NYCRevClub,"New York, NY",1198
754455832499195905,Sat Jul 16 23:21:02 +0000 2016,b'RT @Libertea2012: RT: This guy turned up at a #BlackLivesMatter protest with a mirror...... https://t.co/1UEiV73nJJ: This\\u2026 #GoGreen https:/\\u2026',BernieUpstateNY,Upstate NY,1354
754455830704128001,Sat Jul 16 23:21:01 +0000 2016,"b'RT @MissJupiter1957: #STL\\n@DreadHead_46 is streaming ""End the Silence"" @ Dred Scott Courthouse.\\n#BlackLivesMatter\\nhttps://t.co/9MzD4IQZfQ h\\u2026'",gee426,Michigan ,477
754455827927490560,Sat Jul 16 23:21:01 +0000 2016,b'RT @wizduhmmm: FreeVerseFriday: Stand up poetry edition #BlackLivesMatter https://t.co/jzm6aUVBqZ',Dawudh96,"Chicago, IL",92
754455818603470848,Sat Jul 16 23:20:58 +0000 2016,b'RT @tharealversace: #BLACKLIVESMATTER \\u270a\\U0001f3ff\\u270a\\U0001f3ff\\u270a\\U0001f3ff \\nhttps://t.co/F6xfYrtyb9 https://t.co/afXTN0Wghu',KatieJCKelly,London,257
754455812492308480,Sat Jul 16 23:20:57 +0000 2016,"b""If I see any of you tweeting that you oppose #BlackLivesMatter and you're black..... Don't look at us to- never mind https://t.co/ypbGyTvyVA""",CandidKeeks,Home probably,4234
754455805349408769,Sat Jul 16 23:20:55 +0000 2016,b'RT @tharealversace: #BLACKLIVESMATTER \\u270a\\U0001f3ff\\u270a\\U0001f3ff\\u270a\\U0001f3ff \\nhttps://t.co/F6xfYrtyb9 https://t.co/afXTN0Wghu',csevillaj,mission tx,64
754455802698690561,Sat Jul 16 23:20:55 +0000 2016,b'RT @adebongaa_ox: This song needs to get revived especially with the #BlackLivesMatter movement @Bashy make a 2016 version \\u270a\\U0001f3ff\\u270a\\U0001f3fe https://t.c\\u2026',KingARKB,,203
754455802002350080,Sat Jul 16 23:20:54 +0000 2016,"b'RT @ScottInSC: Most people that throw the word ""bigot"" around are too dumb to know that they\'re bigots. #BigotTicket\\n\\nLike #BlackLivesMatter'",peanutbutterisg,,993
754455799796273152,Sat Jul 16 23:20:54 +0000 2016,b'RT @marymad: CHP hits protester with baton \\n#Oakland #BlackLivesMatter \\nVIDEO: https://t.co/gFLbxIKGIf https://t.co/Nt60JNluWi',Summerskiesblue,,114
754455798428921863,Sat Jul 16 23:20:54 +0000 2016,"b'RT @oliviawilde: To everyone threatening to unfollow me because I said #blacklivesmatter, PEACE. And also, #blacklivesmatter.'",_melaijah,706✌️912,1608
754455798013497344,Sat Jul 16 23:20:54 +0000 2016,b'RT @EnClave_LA: Beautiful day in #Ktown! @makossala goin down + food proceeds support #blacklivesmatter\\u2026 https://t.co/TChPbjn9Hl',makossaLA,"Los Angeles, CA",139
754455794519838721,Sat Jul 16 23:20:53 +0000 2016,b'RT @OfficialSeanB_: Wow... This will give you actual chills. #BlackLivesMatter https://t.co/mXF42miGaz',rikababy10,,175
754455793739497472,Sat Jul 16 23:20:52 +0000 2016,b'RT @tharealversace: #BLACKLIVESMATTER \\u270a\\U0001f3ff\\u270a\\U0001f3ff\\u270a\\U0001f3ff \\nhttps://t.co/F6xfYrtyb9 https://t.co/afXTN0Wghu',_bridgewaterr,,378
754455792724484096,Sat Jul 16 23:20:52 +0000 2016,b'RT @tharealversace: #BLACKLIVESMATTER \\u270a\\U0001f3ff\\u270a\\U0001f3ff\\u270a\\U0001f3ff \\nhttps://t.co/F6xfYrtyb9 https://t.co/afXTN0Wghu',dxniel_m,"Lancaster, CA",619
754455790325469184,Sat Jul 16 23:20:52 +0000 2016,"b'RT @lightforall: Protest taken to Pennsylvania station Baltimore, where police making multiple arrests. #BlackLivesMatter https://t.co/kasd\\u2026'",Sifill_LDF,,12289
754455789880823808,Sat Jul 16 23:20:52 +0000 2016,"b'RT @PrisonPlanet: Happy Birthday Assata Shakur: #BlackLivesMatter icon, convicted cop killer, FBI Most Wanted Terrorist. https://t.co/tW6pL\\u2026'",CathyTo47590555,USA #Trump2016 #ImWithYou ,7921
754455789838950404,Sat Jul 16 23:20:52 +0000 2016,b'RT @BlackShiite: Black refugees are forced to pay triple the price as the refugees @MIAuniverse wants #BlackLivesMatter to advocate for. Gi\\u2026',gee426,Michigan ,477
754455786823098369,Sat Jul 16 23:20:51 +0000 2016,b'RT @Libertea2012: RT: \\u270a\\U0001f3fb@Netroots_Nation for showing solidarity to #BlackLivesMatter organizers who are fighting for each\\u2026 #GoGreen https:/\\u2026',OWS_ellie,"Ashland, Oregon",2033
754455782637404164,Sat Jul 16 23:20:50 +0000 2016,"b'RT @MichaelSkolnik: Dear Whiteboys: A 14 yr old white kid, Royce Mann, waxes poetic about white privilege. #BlackLivesMatter\\nhttps://t.co/Q\\u2026'",kiaraxoxo_21,D{M}V,373
754455782301794305,Sat Jul 16 23:20:50 +0000 2016,b'RT @ryan_marsh: Can confirm. As a combat vet this is maddening. #BlackLivesMatter https://t.co/ykyOkqsWDX',Techbot,"Amsterdam, North Holland",170
754455781915947008,Sat Jul 16 23:20:50 +0000 2016,b'Starting to think #PokemonGO is #black and the people looking for him is the #police.#BlackLivesMatter #not #PokemonGO #stay on the #subject',coco_rocky,usa,111
754455781496483840,Sat Jul 16 23:20:50 +0000 2016,b'RT @tharealversace: #BLACKLIVESMATTER \\u270a\\U0001f3ff\\u270a\\U0001f3ff\\u270a\\U0001f3ff \\nhttps://t.co/F6xfYrtyb9 https://t.co/afXTN0Wghu',taylorgrier12,,39
754455781035143168,Sat Jul 16 23:20:49 +0000 2016,b'#BlackLivesMatter',BigDogDJJENS,"Stockholm, Sweden",1669
754455778862309376,Sat Jul 16 23:20:49 +0000 2016,"b'https://t.co/qDu54Ohvnv @USATODAY  #blacklivesmatter for centuries, stop stuffing ur kids with Ritalin the way Hillary Clinton &amp; the'",hnicoleyoung3,San Francisco and my truck,0
754455776635256832,Sat Jul 16 23:20:48 +0000 2016,"b'RT @SkyNews: ""The difference is... our police officers don\'t carry guns"" says a woman at a #BlackLivesMatter protest in #London https://t.c\\u2026'",saludeen144,"Romford, London",62
754455776228433920,Sat Jul 16 23:20:48 +0000 2016,b'RT @trueblacknews: White Supremacist with a history of attacking Black people kills 3\\n\\n#Blacklivesmatter\\n\\nhttps://t.co/YLMDBT6nqi https://t\\u2026',JoeyFotoFr,"Séte, France, (foto c.1968)",3493
754455775389573120,Sat Jul 16 23:20:48 +0000 2016,b'RT @ryan_marsh: Can confirm. As a combat vet this is maddening. #BlackLivesMatter https://t.co/ykyOkqsWDX',themodsquid,"London, England",32
754455773485207552,Sat Jul 16 23:20:48 +0000 2016,"b'RT @Dr_Whitaker: @jelani9 @tanehisicoates @drdarronsmith Our Dysfunctional, National, Trans-racial Marriage  https://t.co/NsjOPZnjGP #Black\\u2026'",KevinSoup100,,188
754455771828609028,Sat Jul 16 23:20:47 +0000 2016,b'Unrighteousness folk always telling someone else how they should live...or how they should feel. #BlackLivesMatter',boxingblotter,Squared Circle,25
754455762487877632,Sat Jul 16 23:20:45 +0000 2016,b'RT @blackvoices: The #BlackLivesMatter movement is heading to the Rio Olympics https://t.co/uJcLzyUTpk https://t.co/HB0n03QNoT',JourdanKerl,,1122
754455758671052800,Sat Jul 16 23:20:44 +0000 2016,b'RT @marymad: CHP hits protester with baton \\n#Oakland #BlackLivesMatter \\nVIDEO: https://t.co/gFLbxIKGIf https://t.co/Nt60JNluWi',saanaiii,my bed,51
754455758159355905,Sat Jul 16 23:20:44 +0000 2016,b'RT @___saloneBwoy: #BlackLivesMatter\\xa0 Racist?? This man just spoke truth that most white people will deny. #CNN https://t.co/ZloFcFIz2G',Chieler__,"being darkskin, louisiana ",731
754455749007331328,Sat Jul 16 23:20:42 +0000 2016,b'RT @PriceofOil: Hundreds marching thru streets of St. Louis b/c #BlackLivesMatter &amp; their liberation is essential to justice. #NN16 https:/\\u2026',risa_s_bear,Oregon,3262
754455748264927232,Sat Jul 16 23:20:42 +0000 2016,b'RT @atima_omara: #stlshutdown2016 #BlackLivesMatter https://t.co/uyzNMJePyy',goddessjaz,the present,3551
754455740564303877,Sat Jul 16 23:20:40 +0000 2016,b'RT @AIlLivesMatter: Humanity should be our race. Love should be our religion. #blacklivesmatter #alllivesmatter https://t.co/zTPwrJG3K9',raidtxu,,98
754455733060501504,Sat Jul 16 23:20:38 +0000 2016,b'Just in case you missed the memo.... @Blackgalvintage #blacklivesmatter Tshirt printed by\\u2026 https://t.co/JIqbhurIBm',BLMLondon,London,41
754455724378492928,Sat Jul 16 23:20:36 +0000 2016,b'RT @tharealversace: #BLACKLIVESMATTER \\u270a\\U0001f3ff\\u270a\\U0001f3ff\\u270a\\U0001f3ff \\nhttps://t.co/F6xfYrtyb9 https://t.co/afXTN0Wghu',SophGeorge98,"Stafford, England",180
754455724030357504,Sat Jul 16 23:20:36 +0000 2016,"b""Finally some #criticalreasoning &amp; #critic. Don't support this #BLM #BlackLivesMatter  https://t.co/2kFt6FQPvz""",TauKamfinsa,"Johannesburg, South Africa",14
754455716157501440,Sat Jul 16 23:20:34 +0000 2016,b'RT @TheRoot: A writer explains how to go from #BlackLivesMatter to #BlackPolicyMatters: https://t.co/ca5NouW3GZ https://t.co/Yo2Ej3myfm',Edourdoo,Lost In Shanghai,12665
754455715021029376,Sat Jul 16 23:20:34 +0000 2016,b'RT @WomackAttack_: #BlackLivesMatter March today \\u270a\\U0001f3fe https://t.co/YS6iY5icFI',babyjahn,,301
754455710285467649,Sat Jul 16 23:20:33 +0000 2016,b'RT @tharealversace: #BLACKLIVESMATTER \\u270a\\U0001f3ff\\u270a\\U0001f3ff\\u270a\\U0001f3ff \\nhttps://t.co/F6xfYrtyb9 https://t.co/afXTN0Wghu',Zainab_Kagbanda,golden state of mind ,246
754455707576139776,Sat Jul 16 23:20:32 +0000 2016,b'RT @ryan_marsh: Can confirm. As a combat vet this is maddening. #BlackLivesMatter https://t.co/ykyOkqsWDX',CopsAndRobbins,The Place Beyond The Pines,1342
754455706950971392,Sat Jul 16 23:20:32 +0000 2016,b'RT @tharealversace: #BLACKLIVESMATTER \\u270a\\U0001f3ff\\u270a\\U0001f3ff\\u270a\\U0001f3ff \\nhttps://t.co/F6xfYrtyb9 https://t.co/afXTN0Wghu',ashhh__nicole,,186
754455704472346624,Sat Jul 16 23:20:31 +0000 2016,b'RT @WomackAttack_: #BlackLivesMatter \\u270a\\U0001f3fe https://t.co/J3wkmwxlGd',babyjahn,,301
754455698797391872,Sat Jul 16 23:20:30 +0000 2016,b'RT @TheRoot: A writer explains how to go from #BlackLivesMatter to #BlackPolicyMatters: https://t.co/ca5NouW3GZ https://t.co/Yo2Ej3myfm',Only4RM,FL,8952
754455683563520001,Sat Jul 16 23:20:26 +0000 2016,"b'Hey, @deray has your plane landed? What is #BlackLivesMatter doing about this shit? U giving up on San Diego Parade? https://t.co/2KLXV5f2As'",DS9Steve,Orange County,70
754455679608369152,Sat Jul 16 23:20:25 +0000 2016,b'RT @tharealversace: #BLACKLIVESMATTER \\u270a\\U0001f3ff\\u270a\\U0001f3ff\\u270a\\U0001f3ff \\nhttps://t.co/F6xfYrtyb9 https://t.co/afXTN0Wghu',nessythemonster,"Sacramento, CA",495
754455672469721089,Sat Jul 16 23:20:24 +0000 2016,b'RT @tharealversace: #BLACKLIVESMATTER \\u270a\\U0001f3ff\\u270a\\U0001f3ff\\u270a\\U0001f3ff \\nhttps://t.co/F6xfYrtyb9 https://t.co/afXTN0Wghu',MsftTeee,Where The Cool Kids Are ✌,1088
754455672096522244,Sat Jul 16 23:20:23 +0000 2016,b'RT @marymad: CHP hits protester with baton \\n#Oakland #BlackLivesMatter \\nVIDEO: https://t.co/gFLbxIKGIf https://t.co/Nt60JNluWi',elanamariee,,502
754455671572197377,Sat Jul 16 23:20:23 +0000 2016,"b""RT @HBCUBuzz: Alton Sterling's oldest child, Cameron earlier today at his fathers funeral. Pray for him. \\U0001f64f\\U0001f3fe #blacklivesmatter https://t.co/\\u2026""",nopennyforjc,,1588
754455671311966209,Sat Jul 16 23:20:23 +0000 2016,"b""RT @HBCUBuzz: Alton Sterling's oldest child, Cameron earlier today at his fathers funeral. Pray for him. \\U0001f64f\\U0001f3fe #blacklivesmatter https://t.co/\\u2026""",haley_freckles,,111
754455664370475008,Sat Jul 16 23:20:22 +0000 2016,b'RT @CriminelleLaw: Black teenage driver. Not leaving until he does. #BlackLivesMatter https://t.co/7a7iRpBgZk',niyahthegoat,"boring ass city, TX",250
754455663837786112,Sat Jul 16 23:20:22 +0000 2016,b'@justingeorge #BlackLivesMatter What was the point?',darkblue714,,237
754455658133655553,Sat Jul 16 23:20:20 +0000 2016,b'RT @_aishaly: So beautiful \\U0001f62d\\u2764\\ufe0f #BlackLivesMatter https://t.co/fwSO0rYgnC',Dubem100,,160
754455658112528385,Sat Jul 16 23:20:20 +0000 2016,b'The cases that #blacklivesmatter use to justify their protests etc are all different cases with completely different circumstances.',zakdoorjekruis,Merkel's pants,9
754455655617073154,Sat Jul 16 23:20:20 +0000 2016,b'RT @ryan_marsh: Can confirm. As a combat vet this is maddening. #BlackLivesMatter https://t.co/ykyOkqsWDX',Zweihander01,,41
754455644439207936,Sat Jul 16 23:20:17 +0000 2016,b'RT @tharealversace: #BLACKLIVESMATTER \\u270a\\U0001f3ff\\u270a\\U0001f3ff\\u270a\\U0001f3ff \\nhttps://t.co/F6xfYrtyb9 https://t.co/afXTN0Wghu',5_2ft,"Henrietta, NY",632
754455642090434560,Sat Jul 16 23:20:16 +0000 2016,b'RT @mrbimler: Fair question. \\n#BlackLivesMatter https://t.co/nBhq6UEk8L',JBaratt,Toronto,1234
754455641884758017,Sat Jul 16 23:20:16 +0000 2016,b'RT @tharealversace: #BLACKLIVESMATTER \\u270a\\U0001f3ff\\u270a\\U0001f3ff\\u270a\\U0001f3ff \\nhttps://t.co/F6xfYrtyb9 https://t.co/afXTN0Wghu',andyyrincon_,hell ,65
754455640316059649,Sat Jul 16 23:20:16 +0000 2016,b'@MuslimIQ @CrestonQ #BlackLivesMatter #BatonRouge',Adampdx,Portland OR,1715
754455638953095168,Sat Jul 16 23:20:16 +0000 2016,"b""RT @CeeJayCraig: I don't understand how #BlackLivesMatter activists think this effective messaging? https://t.co/Cz4undTCkf""",daniellenic13,'Merica ,141
